Frequency (Hz)	Level (dB)
20317.922974	-179.540695
20318.595886	-180.258240
20319.268799	-181.367599
20319.941711	-179.387878
20320.614624	-200.344788
20321.287537	-182.280563
20321.960449	-179.892502
20322.633362	-177.197952
20323.306274	-177.948792
20323.979187	-179.756714
20324.652100	-192.734451
20325.325012	-194.079941
20325.997925	-186.168076
20326.670837	-192.708115
20327.343750	-180.666382
20328.016663	-182.328445
20328.689575	-180.456970
20329.362488	-176.143646
20330.035400	-174.807846
20330.708313	-172.279510
20331.381226	-170.398056
20332.054138	-173.242813
20332.727051	-176.041641
20333.399963	-170.022034
20334.072876	-163.618637
20334.745789	-162.041412
20335.418701	-164.136856
20336.091614	-164.663849
20336.764526	-168.483231
20337.437439	-166.660889
20338.110352	-165.816010
20338.783264	-161.081619
20339.456177	-157.267578
20340.129089	-162.273605
20340.802002	-162.410629
20341.474915	-166.598053
20342.147827	-167.326202
20342.820740	-165.842331
20343.493652	-189.154755
20344.166565	-175.020355
20344.839478	-185.063675
20345.512390	-175.586197
20346.185303	-181.841385
20346.858215	-176.940918
20347.531128	-174.973175
20348.204041	-176.820862
20348.876953	-172.322754
20349.549866	-176.639435
20350.222778	-184.573044
20350.895691	-178.920868
20351.568604	-183.458557
20352.241516	-193.884491
20352.914429	-182.155838
20353.587341	-183.228653
20354.260254	-199.069901
20354.933167	-176.639175
20355.606079	-174.597733
20356.278992	-176.590363
20356.951904	-178.507675
20357.624817	-182.072327
20358.297729	-187.140320
20358.970642	-192.911163
20359.643555	-186.558289
20360.316467	-183.036224
20360.989380	-181.426178
20361.662292	-186.902313
20362.335205	-187.523300
20363.008118	-181.629684
20363.681030	-177.830093
20364.353943	-182.667023
20365.026855	-184.283859
20365.699768	-179.680801
20366.372681	-182.561249
20367.045593	-188.440399
20367.718506	-182.172867
20368.391418	-187.797958
20369.064331	-194.211044
20369.737244	-180.373383
20370.410156	-176.060669
20371.083069	-176.637268
20371.755981	-177.895630
20372.428894	-179.836288
20373.101807	-195.794876
20373.774719	-181.000427
20374.447632	-178.570511
20375.120544	-187.072723
20375.793457	-182.508896
20376.466370	-179.227707
20377.139282	-180.918106
20377.812195	-185.047607
20378.485107	-200.720871
20379.158020	-183.867371
20379.830933	-178.936630
20380.503845	-181.555557
20381.176758	-181.240692
20381.849670	-184.828476
20382.522583	-189.025101
20383.195496	-181.549561
20383.868408	-183.114761
20384.541321	-203.100647
20385.214233	-185.621017
20385.887146	-181.807495
20386.560059	-187.899094
20387.232971	-186.362228
20387.905884	-179.034302
20388.578796	-187.797958
20389.251709	-180.106339
20389.924622	-176.062119
20390.597534	-171.200058
20391.270447	-164.594620
20391.943359	-163.184479
20392.616272	-169.612595
20393.289185	-168.200150
20393.962097	-169.710831
20394.635010	-159.889420
20395.307922	-153.863007
20395.980835	-156.185944
20396.653748	-163.214569
20397.326660	-166.025970
20397.999573	-174.669205
20398.672485	-171.730194
20399.345398	-180.698120
20400.018311	-177.873169
20400.691223	-179.569550
20401.364136	-177.036133
20402.037048	-173.056732
20402.709961	-177.226791
20403.382874	-176.684402
20404.055786	-170.206924
20404.728699	-172.342148
20405.401611	-188.333740
20406.074524	-181.958511
20406.747437	-178.295822
20407.420349	-185.137482
20408.093262	-193.160919
20408.766174	-186.396942
20409.439087	-184.158691
20410.112000	-179.784943
20410.784912	-179.949310
20411.457825	-182.727219
20412.130737	-181.909866
20412.803650	-190.963669
20413.476562	-182.180649
20414.149475	-176.291824
20414.822388	-175.454803
20415.495300	-178.177216
20416.168213	-186.313126
20416.841125	-190.695831
20417.514038	-193.229294
20418.186951	-186.684891
20418.859863	-195.933289
20419.532776	-183.841629
20420.205688	-182.914246
20420.878601	-177.274490
20421.551514	-180.096863
20422.224426	-177.186996
20422.897339	-177.560501
20423.570251	-183.851120
20424.243164	-189.474197
20424.916077	-195.099792
20425.588989	-178.482208
20426.261902	-175.186325
20426.934814	-182.191010
20427.607727	-190.874008
20428.280640	-180.607666
20428.953552	-177.442017
20429.626465	-180.322693
20430.299377	-182.522141
20430.972290	-180.016327
20431.645203	-178.588409
20432.318115	-178.527130
20432.991028	-173.536789
20433.663940	-174.988297
20434.336853	-180.945633
20435.009766	-174.739304
20435.682678	-177.120377
20436.355591	-186.794724
20437.028503	-176.796906
20437.701416	-177.200180
20438.374329	-173.462997
20439.047241	-177.042969
20439.720154	-175.844650
20440.393066	-173.432251
20441.065979	-174.595917
20441.738892	-179.523712
20442.411804	-206.503799
20443.084717	-181.829071
20443.757629	-179.523102
20444.430542	-171.989685
20445.103455	-171.010376
20445.776367	-178.223740
20446.449280	-170.862640
20447.122192	-163.747681
20447.795105	-162.786865
20448.468018	-166.503494
20449.140930	-180.594009
20449.813843	-159.667755
20450.486755	-150.216263
20451.159668	-154.980911
20451.832581	-156.965286
20452.505493	-159.228851
20453.178406	-168.558975
20453.851318	-166.054001
20454.524231	-169.725357
20455.197144	-175.733200
20455.870056	-177.453796
20456.542969	-174.350159
20457.215881	-187.199036
20457.888794	-185.516647
20458.561707	-177.778214
20459.234619	-177.507339
20459.907532	-183.563171
20460.580444	-178.671082
20461.253357	-174.172958
20461.926270	-176.110489
20462.599182	-176.810562
20463.272095	-181.115417
20463.945007	-177.896622
20464.617920	-179.450424
20465.290833	-180.956451
20465.963745	-181.641525
20466.636658	-188.590469
20467.309570	-191.148392
20467.982483	-185.720337
20468.655396	-180.953781
20469.328308	-180.532745
20470.001221	-183.577011
20470.674133	-187.253708
20471.347046	-184.828308
20472.019958	-179.067581
20472.692871	-183.153870
20473.365784	-189.942505
20474.038696	-189.153763
20474.711609	-192.827698
20475.384521	-194.236679
20476.057434	-185.483200
20476.730347	-181.875031
20477.403259	-182.001282
20478.076172	-182.589127
20478.749084	-185.119629
20479.421997	-190.923492
20480.094910	-178.706680
20480.767822	-178.571594
20481.440735	-200.653534
20482.113647	-181.506607
20482.786560	-194.093933
20483.459473	-179.562683
20484.132385	-177.762665
20484.805298	-175.561783
20485.478210	-179.729828
20486.151123	-186.362335
20486.824036	-183.841064
20487.496948	-188.309143
20488.169861	-175.815567
20488.842773	-175.158371
20489.515686	-183.850662
20490.188599	-184.173691
20490.861511	-177.812424
20491.534424	-181.429825
20492.207336	-184.853409
20492.880249	-183.987457
20493.553162	-188.351639
20494.226074	-190.506378
20494.898987	-185.613419
20495.571899	-191.400406
20496.244812	-179.098770
20496.917725	-175.682281
20497.590637	-170.796158
20498.263550	-179.398071
20498.936462	-175.645599
20499.609375	-174.051865
20500.282288	-175.128738
20500.955200	-174.180054
20501.628113	-174.432831
20502.301025	-174.714874
20502.973938	-178.496307
20503.646851	-177.967758
20504.319763	-174.785507
20504.992676	-186.553421
20505.665588	-171.993469
20506.338501	-170.700073
20507.011414	-167.344269
20507.684326	-168.887527
20508.357239	-174.801315
20509.030151	-175.081314
20509.703064	-179.385483
20510.375977	-174.447205
20511.048889	-177.312454
20511.721802	-176.825653
20512.394714	-174.974976
20513.067627	-179.240234
20513.740540	-178.359909
20514.413452	-173.568298
20515.086365	-176.853531
20515.759277	-188.584625
20516.432190	-185.157837
20517.105103	-179.446579
20517.778015	-175.888824
20518.450928	-189.150452
20519.123840	-177.860260
20519.796753	-174.120682
20520.469666	-176.386673
20521.142578	-170.143723
20521.815491	-168.580582
20522.488403	-173.281799
20523.161316	-183.489380
20523.834229	-175.582504
20524.507141	-174.844589
20525.180054	-177.806625
20525.852966	-178.640747
20526.525879	-182.149017
20527.198792	-181.956955
20527.871704	-180.507355
20528.544617	-182.832748
20529.217529	-187.730972
20529.890442	-183.849472
20530.563354	-185.375641
20531.236267	-181.672729
20531.909180	-178.505096
20532.582092	-173.517975
20533.255005	-171.047195
20533.927917	-176.381165
20534.600830	-173.211807
20535.273743	-171.860001
20535.946655	-177.001755
20536.619568	-175.504639
20537.292480	-173.519409
20537.965393	-179.675644
20538.638306	-178.975906
20539.311218	-170.494263
20539.984131	-166.251892
20540.657043	-165.989807
20541.329956	-180.704254
20542.002869	-169.459747
20542.675781	-171.982788
20543.348694	-170.791885
20544.021606	-169.433456
20544.694519	-171.494354
20545.367432	-168.385681
20546.040344	-169.099991
20546.713257	-175.274277
20547.386169	-184.870483
20548.059082	-182.840393
20548.731995	-177.498016
20549.404907	-164.521805
20550.077820	-160.419281
20550.750732	-165.766174
20551.423645	-185.303894
20552.096558	-186.487122
20552.769470	-171.815506
20553.442383	-163.954147
20554.115295	-160.058533
20554.788208	-160.643463
20555.461121	-160.716141
20556.134033	-162.451233
20556.806946	-157.429138
20557.479858	-154.693695
20558.152771	-160.645157
20558.825684	-158.580978
20559.498596	-162.942123
20560.171509	-146.388519
20560.844421	-144.348404
20561.517334	-134.165955
20562.190247	-137.821991
20562.863159	-159.281540
20563.536072	-149.465912
20564.208984	-151.101669
20564.881897	-163.116669
20565.554810	-162.343353
20566.227722	-176.375122
20566.900635	-163.581100
20567.573547	-166.488907
20568.246460	-170.546341
20568.919373	-165.591187
20569.592285	-167.745728
20570.265198	-179.758011
20570.938110	-179.704636
20571.611023	-168.791168
20572.283936	-164.797165
20572.956848	-165.670151
20573.629761	-168.308655
20574.302673	-171.327682
20574.975586	-175.686417
20575.648499	-182.348907
20576.321411	-175.363388
20576.994324	-171.475998
20577.667236	-173.438766
20578.340149	-182.207748
20579.013062	-198.349045
20579.685974	-181.569809
20580.358887	-187.507568
20581.031799	-178.854645
20581.704712	-172.116318
20582.377625	-175.978958
20583.050537	-181.526733
20583.723450	-177.849457
20584.396362	-183.827530
20585.069275	-181.281143
20585.742188	-178.859329
20586.415100	-182.619797
20587.088013	-181.393280
20587.760925	-173.289185
20588.433838	-173.217636
20589.106750	-181.149277
20589.779663	-182.851181
20590.452576	-177.496460
20591.125488	-174.615372
20591.798401	-173.879395
20592.471313	-172.816132
20593.144226	-173.713974
20593.817139	-176.130463
20594.490051	-207.439301
20595.162964	-176.657776
20595.835876	-173.463837
20596.508789	-174.458130
20597.181702	-173.607742
20597.854614	-174.430435
20598.527527	-171.941269
20599.200439	-173.723648
20599.873352	-173.140823
20600.546265	-170.276733
20601.219177	-173.170975
20601.892090	-168.826721
20602.565002	-166.971451
20603.237915	-168.161896
20603.910828	-167.129013
20604.583740	-168.835449
20605.256653	-174.594772
20605.929565	-172.313599
20606.602478	-167.177658
20607.275391	-173.781998
20607.948303	-168.751495
20608.621216	-164.293793
20609.294128	-169.946045
20609.967041	-170.214035
20610.639954	-167.024429
20611.312866	-158.059784
20611.985779	-149.386795
20612.658691	-144.700500
20613.331604	-145.783661
20614.004517	-144.458679
20614.677429	-140.153961
20615.350342	-144.749939
20616.023254	-154.926117
20616.696167	-153.927399
20617.369080	-154.684692
20618.041992	-155.227768
20618.714905	-156.278732
20619.387817	-156.076920
20620.060730	-158.165207
20620.733643	-173.527130
20621.406555	-165.326614
20622.079468	-175.792831
20622.752380	-160.633957
20623.425293	-164.167969
20624.098206	-181.676712
20624.771118	-180.057312
20625.444031	-176.103088
20626.116943	-173.375061
20626.789856	-181.543671
20627.462769	-178.452118
20628.135681	-174.452576
20628.808594	-173.839859
20629.481506	-184.308258
20630.154419	-192.671814
20630.827332	-183.372238
20631.500244	-177.743866
20632.173157	-173.449005
20632.846069	-175.636307
20633.518982	-180.942352
20634.191895	-182.547592
20634.864807	-182.708862
20635.537720	-185.009552
20636.210632	-185.088425
20636.883545	-184.766403
20637.556458	-182.077866
20638.229370	-181.165634
20638.902283	-181.649643
20639.575195	-187.064331
20640.248108	-187.274719
20640.921021	-185.286926
20641.593933	-182.441925
20642.266846	-187.510880
20642.939758	-186.491989
20643.612671	-185.602036
20644.285583	-179.546021
20644.958496	-180.894119
20645.631409	-186.774155
20646.304321	-182.669571
20646.977234	-180.981201
20647.650146	-182.703690
20648.323059	-187.505783
20648.995972	-187.358383
20649.668884	-182.691864
20650.341797	-184.953262
20651.014709	-204.357864
20651.687622	-193.102997
20652.360535	-184.829361
20653.033447	-183.285156
20653.706360	-185.290085
20654.379272	-190.428925
20655.052185	-200.257858
20655.725098	-186.145462
20656.398010	-185.136597
20657.070923	-187.954803
20657.743835	-188.257172
20658.416748	-180.284042
20659.089661	-187.495255
20659.762573	-192.384918
20660.435486	-191.350708
20661.108398	-193.813370
20661.781311	-190.134583
20662.454224	-191.209885
20663.127136	-190.757492
20663.800049	-194.571457
20664.472961	-193.067902
20665.145874	-192.997421
20665.818787	-194.525696
20666.491699	-206.739761
20667.164612	-206.672455
20667.837524	-199.495819
20668.510437	-203.677216
20669.183350	-188.741058
20669.856262	-182.164917
20670.529175	-184.972641
20671.202087	-190.866409
20671.875000	-180.761581
20672.547913	-180.773758
20673.220825	-185.190384
20673.893738	-188.956329
20674.566650	-186.976822
20675.239563	-188.908569
20675.912476	-182.272507
20676.585388	-196.544464
20677.258301	-189.504852
20677.931213	-187.279938
20678.604126	-186.463898
20679.277039	-187.901657
20679.949951	-188.330612
20680.622864	-186.185532
20681.295776	-202.509003
20681.968689	-188.504181
20682.641602	-181.397369
20683.314514	-183.450409
20683.987427	-185.227005
20684.660339	-187.485443
20685.333252	-190.915146
20686.006165	-183.225311
20686.679077	-184.879501
20687.351990	-186.125061
20688.024902	-184.343460
20688.697815	-186.307846
20689.370728	-189.232407
20690.043640	-187.311462
20690.716553	-184.782288
20691.389465	-189.146286
20692.062378	-189.098770
20692.735291	-183.280869
20693.408203	-186.871231
20694.081116	-190.786499
20694.754028	-191.622635
20695.426941	-183.347946
20696.099854	-186.496597
20696.772766	-185.682907
20697.445679	-190.104828
20698.118591	-183.791153
20698.791504	-183.333054
20699.464417	-187.132004
20700.137329	-181.444595
20700.810242	-180.040634
20701.483154	-189.861160
20702.156067	-189.906494
20702.828979	-185.024155
20703.501892	-182.933472
20704.174805	-180.963959
20704.847717	-183.223495
20705.520630	-181.059448
20706.193542	-182.976501
20706.866455	-189.751770
20707.539368	-179.816467
20708.212280	-176.873749
20708.885193	-174.502609
20709.558105	-174.654022
20710.231018	-178.337265
20710.903931	-173.307922
20711.576843	-169.429749
20712.249756	-172.030304
20712.922668	-175.555099
20713.595581	-170.577652
20714.268494	-169.192703
20714.941406	-174.060471
20715.614319	-175.787323
20716.287231	-170.997040
20716.960144	-169.311615
20717.633057	-166.096878
20718.305969	-171.071671
20718.978882	-173.257629
20719.651794	-177.028702
20720.324707	-166.477280
20720.997620	-174.254868
20721.670532	-175.572739
20722.343445	-170.582382
20723.016357	-180.091293
20723.689270	-159.560638
20724.362183	-155.348007
20725.035095	-160.354568
20725.708008	-165.159775
20726.380920	-156.808685
20727.053833	-167.607559
20727.726746	-157.828903
20728.399658	-158.132004
20729.072571	-160.826370
20729.745483	-157.495026
20730.418396	-164.868942
20731.091309	-173.724228
20731.764221	-168.644791
20732.437134	-173.454407
20733.110046	-174.664581
20733.782959	-179.118423
20734.455872	-182.659058
20735.128784	-182.288544
20735.801697	-188.679657
20736.474609	-177.312454
20737.147522	-176.394379
20737.820435	-189.857269
20738.493347	-184.665115
20739.166260	-177.296143
20739.839172	-177.675415
20740.512085	-171.272949
20741.184998	-174.055679
20741.857910	-180.275467
20742.530823	-178.800766
20743.203735	-177.531891
20743.876648	-179.753281
20744.549561	-176.467331
